4.87916666667	10	4	20	11
8.7	11	4	20	11
10.6875	12	4	20	11
11.9958333333	13	4	20	11
13.8833333333	14	4	20	11
15.55	15	4	20	11
15.4541666667	16	4	20	11
14.4208333333	17	4	20	11
12.8708333333	18	4	20	11
10.2416666667	19	4	20	11
6.18333333333	20	4	20	11
4.525	21	4	20	11
7.0	22	4	20	11
8.32083333333	23	4	20	11
9.69166666667	24	4	20	11
10.9125	25	4	20	11
12.0541666667	26	4	20	11
10.0291666667	27	4	20	11
11.0375	28	4	20	11
12.5416666667	29	4	20	11
11.8083333333	30	4	20	11
12.6375	1	5	20	11
10.7333333333	2	5	20	11
13.5708333333	3	5	20	11
15.6708333333	4	5	20	11
16.4708333333	5	5	20	11
16.1333333333	6	5	20	11
11.9083333333	7	5	20	11
12.4458333333	8	5	20	11
9.5625	9	5	20	11
11.2	10	5	20	11
16.2291666667	11	5	20	11
16.6416666667	12	5	20	11
17.7291666667	13	5	20	11
19.25	14	5	20	11
17.05	15	5	20	11
19.2666666667	16	5	20	11
21.4375	17	5	20	11
21.7208333333	18	5	20	11
18.3791666667	19	5	20	11
16.825	20	5	20	11
14.0708333333	21	5	20	11
9.81666666667	22	5	20	11
8.79166666667	23	5	20	11
8.30416666667	24	5	20	11
10.3625	25	5	20	11
12.1833333333	26	5	20	11
10.225	27	5	20	11
9.92916666667	28	5	20	11
10.375	29	5	20	11
15.1416666667	30	5	20	11
14.3166666667	31	5	20	11
12.8166666667	1	6	20	11
15.6916666667	2	6	20	11
16.9791666667	3	6	20	11
20.2041666667	4	6	20	11
21.8041666667	5	6	20	11
18.4166666667	6	6	20	11
14.6833333333	7	6	20	11
14.3583333333	8	6	20	11
13.3375	9	6	20	11
11.85	10	6	20	11
9.85833333333	11	6	20	11
10.2541666667	12	6	20	11
13.1708333333	13	6	20	11
18.3625	14	6	20	11
19.9583333333	15	6	20	11
20.8125	16	6	20	11
19.2083333333	17	6	20	11
16.9041666667	18	6	20	11
18.4625	19	6	20	11
19.7708333333	20	6	20	11
18.7041666667	21	6	20	11
11.2708333333	22	6	20	11
12.1041666667	23	6	20	11
15.5458333333	24	6	20	11
18.6625	25	6	20	11
19.0416666667	26	6	20	11
20.575	27	6	20	11
18.4333333333	28	6	20	11
20.6666666667	29	6	20	11
18.8875	30	6	20	11
17.1583333333	1	7	20	11
16.8166666667	2	7	20	11
15.5166666667	3	7	20	11
13.5166666667	4	7	20	11
15.9125	5	7	20	11
15.2708333333	6	7	20	11
14.8416666667	7	7	20	11
18.5375	8	7	20	11
18.5458333333	9	7	20	11
18.625	10	7	20	11
22.8291666667	11	7	20	11
22.2	12	7	20	11
22.3208333333	13	7	20	11
